date,station,lat,lon,conductivity_mS_per_m,unit,grade,approval,obs_type,precip_mm,temp_max_c,temp_min_c,temp_mean_c,et0_mm,wind_max_ms,rh_pct,radiation_mj
1996-06-01,TanChau,10.804,105.234,12.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,179.3,31.026666666666664,24.793333333333333,27.2,117.72,3.554333333333333,85.3,564.33
1996-07-01,TanChau,10.804,105.234,13.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,206.5,30.780645161290323,24.580645161290324,26.925806451612903,115.84,4.5287096774193545,84.83870967741936,540.65
1996-08-01,TanChau,10.804,105.234,9.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,211.4,31.406451612903226,24.67096774193548,27.225806451612904,126.71,4.385483870967741,82.70967741935483,584.61
1996-09-01,TanChau,10.804,105.234,10.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,309.5,30.683333333333334,24.576666666666664,26.71333333333333,104.73,4.551,84.8,472.51
1996-10-01,TanChau,10.804,105.234,10.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,319.5,30.448387096774194,23.91290322580645,26.251612903225805,93.42,3.0503225806451613,87.16129032258064,442.12
1996-11-01,TanChau,10.804,105.234,10.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,248.29999999999998,30.276666666666664,23.696666666666665,26.09333333333333,98.22,3.618333333333333,85.63333333333334,466.28999999999996
1996-12-01,TanChau,10.804,105.234,11.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,97.0,28.490322580645163,21.93548387096774,24.719354838709677,106.31,4.154516129032258,78.09677419354838,475.24
1997-01-01,TanChau,10.804,105.234,13.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.30000000000000004,29.958064516129035,20.003225806451614,24.75483870967742,131.67,2.959032258064516,72.41935483870968,626.86
1997-02-01,TanChau,10.804,105.234,12.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,46.900000000000006,31.25357142857143,23.103571428571428,26.817857142857143,119.99,3.1110714285714285,74.85714285714286,543.03
1997-03-01,TanChau,10.804,105.234,12.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,5.6000000000000005,33.58064516129032,23.84193548387097,28.351612903225806,167.8,3.5412903225806454,65.35483870967742,692.0600000000001
1997-04-01,TanChau,10.804,105.234,16.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,64.2,34.25333333333333,24.896666666666665,28.926666666666666,157.68,2.9346666666666668,70.6,681.88
1997-05-01,TanChau,10.804,105.234,18.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,143.79999999999998,32.45483870967742,25.432258064516127,28.19677419354839,136.28,3.92,79.61290322580645,614.65
1997-06-01,TanChau,10.804,105.234,14.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,116.1,31.753333333333334,25.09,27.816666666666666,133.91,4.730333333333333,80.53333333333333,600.61
1997-07-01,TanChau,10.804,105.234,12.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,284.4,30.187096774193545,24.809677419354838,26.77741935483871,106.05,4.854516129032258,84.7741935483871,484.97
1997-08-01,TanChau,10.804,105.234,8.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,182.9,30.806451612903224,24.806451612903224,27.05806451612903,120.4,5.356129032258064,83.29032258064517,542.53
1997-09-01,TanChau,10.804,105.234,11.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,238.0,31.266666666666666,24.546666666666667,27.0,111.04,3.627666666666667,84.93333333333334,520.41
1997-10-01,TanChau,10.804,105.234,10.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,195.7,31.393548387096775,24.229032258064517,26.958064516129035,120.62,2.945806451612903,84.19354838709677,573.73
1997-11-01,TanChau,10.804,105.234,10.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,89.5,31.013333333333332,23.65,26.973333333333336,119.48,3.0723333333333334,78.83333333333333,546.78
1997-12-01,TanChau,10.804,105.234,11.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.5,32.55483870967742,23.361290322580647,27.68064516129032,135.9,3.099354838709677,68.06451612903226,598.96
1998-01-01,TanChau,10.804,105.234,14.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.1,33.403225806451616,23.596774193548388,28.17096774193548,149.69,3.450322580645161,65.45161290322581,621.23
1998-02-01,TanChau,10.804,105.234,1.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.9,33.839285714285715,24.25,28.67142857142857,143.37,3.6682142857142854,66.25,573.16
1998-03-01,TanChau,10.804,105.234,56.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.0,36.309677419354834,25.096774193548388,30.206451612903226,203.2,4.161935483870968,58.67741935483871,758.74
1998-04-01,TanChau,10.804,105.234,21.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,28.5,36.03333333333333,26.363333333333333,30.586666666666666,173.35,3.5236666666666663,64.9,676.51
1998-05-01,TanChau,10.804,105.234,19.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,94.5,35.09032258064516,27.23225806451613,30.425806451612903,159.29,3.9764516129032255,71.58064516129032,643.92
1998-06-01,TanChau,10.804,105.234,60.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,238.8,31.55,25.57,27.82,115.98,4.497333333333334,84.56666666666666,536.19
1998-07-01,TanChau,10.804,105.234,13.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,216.1,31.932258064516127,25.251612903225805,27.806451612903224,131.58,3.8796774193548385,82.6774193548387,610.79
1998-08-01,TanChau,10.804,105.234,13.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,290.1,31.812903225806455,24.948387096774194,27.44516129032258,124.58,3.914193548387097,84.06451612903226,579.4300000000001
1998-09-01,TanChau,10.804,105.234,14.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,328.9,30.553333333333335,24.613333333333333,26.676666666666666,98.54,4.124666666666666,86.86666666666666,459.21
1998-10-01,TanChau,10.804,105.234,11.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,280.0,30.761290322580646,24.135483870967743,26.432258064516127,97.45,3.08,86.96774193548387,457.82
1998-11-01,TanChau,10.804,105.234,13.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,196.8,29.87,23.533333333333335,26.006666666666668,95.23,3.5603333333333333,83.03333333333333,432.15
1998-12-01,TanChau,10.804,105.234,31.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,113.8,28.416129032258063,22.23548387096774,24.93548387096774,105.78999999999999,4.066129032258065,79.70967741935483,467.08
1999-01-01,TanChau,10.804,105.234,13.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,77.9,29.806451612903224,22.299999999999997,25.596774193548388,120.33,3.242903225806452,77.54838709677419,564.37
1999-02-01,TanChau,10.804,105.234,15.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,37.7,30.714285714285715,22.032142857142855,26.085714285714285,129.46,3.1007142857142855,75.35714285714286,605.95
1999-03-01,TanChau,10.804,105.234,17.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,52.4,33.622580645161285,24.503225806451614,28.38064516129032,156.82,3.3593548387096774,73.19354838709677,680.18
1999-04-01,TanChau,10.804,105.234,18.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,237.7,31.473333333333336,24.709999999999997,27.223333333333336,116.18,3.2986666666666666,84.9,545.85
1999-05-01,TanChau,10.804,105.234,15.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,302.7,30.629032258064516,24.41290322580645,26.72258064516129,118.53,3.427096774193548,87.19354838709677,577.54
1999-06-01,TanChau,10.804,105.234,8.12,mS/m,Unverified data,Raw - Not Yet Reviewed,O,217.1,29.823333333333334,24.126666666666665,26.279999999999998,105.37,4.64,86.43333333333334,505.89
1999-07-01,TanChau,10.804,105.234,10.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,212.9,30.174193548387095,24.419354838709676,26.52258064516129,116.12,5.1577419354838705,84.25806451612904,542.52
1999-08-01,TanChau,10.804,105.234,9.42,mS/m,Unverified data,Raw - Not Yet Reviewed,O,177.4,30.9,24.358064516129033,26.9,123.31,4.434516129032258,82.16129032258064,560.27
1999-09-01,TanChau,10.804,105.234,12.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,182.4,31.196666666666665,24.30666666666667,26.866666666666667,120.31,3.871,83.5,562.26
1999-10-01,TanChau,10.804,105.234,11.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,337.5,30.519354838709678,23.858064516129033,26.364516129032257,104.47,3.14,85.58064516129032,496.95
1999-11-01,TanChau,10.804,105.234,15.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,182.6,30.043333333333333,23.41,26.05,101.32,3.168,83.36666666666666,465.94
1999-12-01,TanChau,10.804,105.234,12.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,73.2,28.335483870967742,21.387096774193548,24.335483870967742,122.51,5.356129032258064,72.51612903225806,512.76
2000-01-01,TanChau,10.804,105.234,13.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,18.7,31.070967741935487,22.799999999999997,26.593548387096774,129.2,3.113225806451613,72.74193548387096,573.88
2000-02-01,TanChau,10.804,105.234,11.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,23.1,32.175862068965515,23.317241379310342,27.33103448275862,133.64,3.341379310344828,68.44827586206897,567.87
2000-03-01,TanChau,10.804,105.234,14.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,63.5,33.36451612903225,24.396774193548385,28.270967741935483,152.91,3.0306451612903227,71.90322580645162,667.93
2000-04-01,TanChau,10.804,105.234,16.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,138.8,32.45333333333333,24.706666666666667,27.776666666666664,133.49,3.3316666666666666,80.53333333333333,614.52
2000-05-01,TanChau,10.804,105.234,15.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,174.4,31.396774193548385,25.05483870967742,27.58709677419355,128.66,4.002903225806452,84.09677419354838,608.16
2000-06-01,TanChau,10.804,105.234,13.75,mS/m,Unverified data,Raw - Not Yet Reviewed,O,238.0,30.290000000000003,24.446666666666665,26.596666666666668,108.27,3.8406666666666665,86.8,522.01
2000-07-01,TanChau,10.804,105.234,9.62,mS/m,Unverified data,Raw - Not Yet Reviewed,O,152.2,30.396774193548385,24.387096774193548,26.69677419354839,116.07,4.8587096774193546,84.29032258064517,539.23
2000-08-01,TanChau,10.804,105.234,11.23,mS/m,Unverified data,Raw - Not Yet Reviewed,O,219.2,30.651612903225807,24.461290322580645,26.748387096774195,116.85,4.972258064516129,83.48387096774194,532.73
2000-09-01,TanChau,10.804,105.234,9.93,mS/m,Unverified data,Raw - Not Yet Reviewed,O,183.20000000000002,31.14333333333333,24.33,26.89333333333333,116.49,3.8866666666666663,83.23333333333333,539.68
2000-10-01,TanChau,10.804,105.234,12.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,316.09999999999997,30.06451612903226,23.929032258064513,26.187096774193545,92.39,3.1629032258064513,87.19354838709677,435.51
2000-11-01,TanChau,10.804,105.234,12.06,mS/m,Unverified data,Raw - Not Yet Reviewed,O,109.8,30.266666666666666,23.09333333333333,26.21333333333333,113.34,3.755666666666667,78.86666666666666,514.29
2000-12-01,TanChau,10.804,105.234,11.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,119.8,29.606451612903225,23.05806451612903,25.864516129032257,106.96,3.603225806451613,80.61290322580645,496.8
2001-01-01,TanChau,10.804,105.234,11.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,45.7,29.729032258064517,22.52258064516129,25.74516129032258,110.43,2.9083870967741934,81.61290322580645,528.04
2001-02-01,TanChau,10.804,105.234,13.14,mS/m,Unverified data,Raw - Not Yet Reviewed,O,40.7,31.439285714285713,22.90357142857143,26.885714285714283,126.39,3.1503571428571426,72.92857142857143,568.66
2001-03-01,TanChau,10.804,105.234,14.82,mS/m,Unverified data,Raw - Not Yet Reviewed,O,132.8,32.332258064516125,24.26774193548387,27.67096774193548,139.48,3.8496774193548386,75.45161290322581,603.84
2001-04-01,TanChau,10.804,105.234,17.66,mS/m,Unverified data,Raw - Not Yet Reviewed,O,99.5,33.05,24.976666666666667,28.483333333333334,144.73,3.243333333333333,77.96666666666667,650.38
2001-05-01,TanChau,10.804,105.234,17.02,mS/m,Unverified data,Raw - Not Yet Reviewed,O,122.2,32.12903225806452,25.203225806451613,28.003225806451614,136.28,4.116129032258065,81.35483870967742,621.32
2001-06-01,TanChau,10.804,105.234,13.71,mS/m,Unverified data,Raw - Not Yet Reviewed,O,224.4,30.696666666666665,24.779999999999998,26.983333333333334,116.87,4.255333333333334,84.63333333333334,547.54
2001-07-01,TanChau,10.804,105.234,10.19,mS/m,Unverified data,Raw - Not Yet Reviewed,O,179.4,30.783870967741933,24.661290322580644,27.1,127.17,4.824838709677419,83.2258064516129,591.44
2001-08-01,TanChau,10.804,105.234,10.98,mS/m,Unverified data,Raw - Not Yet Reviewed,O,214.1,30.316129032258065,24.677419354838708,26.770967741935483,106.18,4.862903225806452,84.19354838709677,469.85
2001-09-01,TanChau,10.804,105.234,10.39,mS/m,Unverified data,Raw - Not Yet Reviewed,O,215.9,31.123333333333335,24.496666666666666,27.013333333333332,114.15,4.152333333333334,84.73333333333333,535.54
2001-10-01,TanChau,10.804,105.234,10.64,mS/m,Unverified data,Raw - Not Yet Reviewed,O,328.8,30.97741935483871,24.151612903225807,26.561290322580643,101.43,3.06,86.70967741935483,482.17
2001-11-01,TanChau,10.804,105.234,13.07,mS/m,Unverified data,Raw - Not Yet Reviewed,O,43.9,30.3,22.576666666666664,26.006666666666668,127.03,3.8983333333333334,73.26666666666667,549.13
2001-12-01,TanChau,10.804,105.234,12.12,mS/m,Unverified data,Raw - Not Yet Reviewed,O,16.9,31.822580645161292,22.983870967741936,26.96451612903226,138.12,3.649677419354839,65.29032258064517,561.08
2002-01-01,TanChau,10.804,105.234,12.74,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.2,32.24193548387097,21.635483870967743,26.783870967741933,142.48,3.1932258064516126,63.29032258064516,618.61
2002-02-01,TanChau,10.804,105.234,14.61,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.0,33.589285714285715,22.814285714285713,27.910714285714285,150.79,3.8417857142857144,58.82142857142857,625.03
2002-03-01,TanChau,10.804,105.234,16.49,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.9000000000000001,35.57741935483871,25.0258064516129,29.809677419354838,181.0,3.7790322580645164,57.87096774193548,694.77
2002-04-01,TanChau,10.804,105.234,21.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,47.7,35.95666666666667,26.096666666666668,30.446666666666665,173.47,3.7623333333333333,61.6,675.02
2002-05-01,TanChau,10.804,105.234,20.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,118.8,34.096774193548384,26.18064516129032,29.529032258064515,161.17,4.539354838709677,71.61290322580645,660.8
2002-06-01,TanChau,10.804,105.234,15.97,mS/m,Unverified data,Raw - Not Yet Reviewed,O,176.7,31.423333333333336,25.28666666666667,27.61,118.45,4.564333333333334,82.53333333333333,532.32
2002-07-01,TanChau,10.804,105.234,13.66,mS/m,Unverified data,Raw - Not Yet Reviewed,O,89.2,32.65483870967742,25.63225806451613,28.42258064516129,151.68,5.6496774193548385,76.45161290322581,628.25
2002-08-01,TanChau,10.804,105.234,10.33,mS/m,Unverified data,Raw - Not Yet Reviewed,O,254.20000000000002,30.796774193548387,24.706451612903226,27.0258064516129,114.37,4.848709677419355,81.7741935483871,488.7
2002-09-01,TanChau,10.804,105.234,10.62,mS/m,Unverified data,Raw - Not Yet Reviewed,O,217.29999999999998,30.763333333333332,24.646666666666665,26.876666666666665,110.59,4.335333333333334,83.6,502.0
2002-10-01,TanChau,10.804,105.234,9.68,mS/m,Unverified data,Raw - Not Yet Reviewed,O,209.2,31.416129032258063,24.203225806451613,27.029032258064515,118.46000000000001,2.893548387096774,82.83870967741936,557.49
2002-11-01,TanChau,10.804,105.234,10.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,122.6,30.636666666666667,23.973333333333336,26.623333333333335,107.74,3.844666666666667,81.73333333333333,491.59
2002-12-01,TanChau,10.804,105.234,11.21,mS/m,Unverified data,Raw - Not Yet Reviewed,O,60.2,31.029032258064515,23.870967741935484,27.0,115.41,2.870967741935484,80.74193548387096,542.21
2003-01-01,TanChau,10.804,105.234,12.36,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.2,31.33225806451613,21.774193548387096,26.225806451612904,138.32,2.999032258064516,69.45161290322581,629.33
2003-02-01,TanChau,10.804,105.234,14.59,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.6000000000000001,32.875,23.335714285714285,27.782142857142855,141.78,3.717142857142857,64.57142857142857,580.43
2003-03-01,TanChau,10.804,105.234,16.63,mS/m,Unverified data,Raw - Not Yet Reviewed,O,16.1,34.94193548387097,25.309677419354838,29.65806451612903,170.73,3.4080645161290324,61.54838709677419,668.49
2003-04-01,TanChau,10.804,105.234,18.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,23.3,36.84666666666667,26.45,31.063333333333333,179.12,3.503,59.9,694.24
2003-05-01,TanChau,10.804,105.234,18.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,210.8,32.174193548387095,25.741935483870968,28.006451612903227,115.76,4.143870967741936,81.35483870967742,500.43
2003-06-01,TanChau,10.804,105.234,11.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,168.3,31.59333333333333,25.206666666666667,27.69333333333333,128.75,4.246666666666667,82.03333333333333,585.37
2003-07-01,TanChau,10.804,105.234,15.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,278.9,30.874193548387098,24.54516129032258,26.86774193548387,114.88,3.913870967741935,85.38709677419355,540.05
2003-08-01,TanChau,10.804,105.234,10.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,251.6,31.103225806451615,24.990322580645163,27.23225806451613,119.94,4.800645161290323,83.09677419354838,542.97
2003-09-01,TanChau,10.804,105.234,9.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,266.8,30.803333333333335,24.473333333333336,26.683333333333334,108.67,4.417666666666666,84.83333333333333,501.75
2003-10-01,TanChau,10.804,105.234,11.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,402.9,30.193548387096776,23.86774193548387,26.151612903225807,97.44,3.0593548387096776,86.38709677419355,461.38
2003-11-01,TanChau,10.804,105.234,12.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,79.6,31.583333333333332,23.733333333333334,27.256666666666668,124.71000000000001,3.0993333333333335,76.13333333333334,569.51
2003-12-01,TanChau,10.804,105.234,12.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,7.8999999999999995,31.203225806451613,22.27741935483871,26.47741935483871,134.89,3.6851612903225806,64.16129032258064,556.44
2004-01-01,TanChau,10.804,105.234,15.96,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.9,32.18064516129032,23.06451612903226,27.361290322580647,136.84,3.0706451612903227,66.16129032258064,587.86
2004-02-01,TanChau,10.804,105.234,16.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.4000000000000001,32.282758620689656,22.658620689655173,27.158620689655173,142.53,3.520344827586207,65.3103448275862,607.85
2004-03-01,TanChau,10.804,105.234,19.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,7.800000000000001,34.83548387096774,24.825806451612905,29.287096774193547,169.56,3.8883870967741934,63.12903225806452,660.27
2004-04-01,TanChau,10.804,105.234,21.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,34.9,36.41,26.63,30.69,173.3,3.618,63.46666666666667,689.02
2004-05-01,TanChau,10.804,105.234,20.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,125.0,33.170967741935485,25.661290322580644,28.593548387096774,135.65,4.104193548387097,78.7741935483871,591.33
2004-06-01,TanChau,10.804,105.234,16.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,218.2,30.653333333333332,24.96333333333333,27.066666666666666,113.38,4.525333333333333,84.53333333333333,522.37
2004-07-01,TanChau,10.804,105.234,14.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,199.1,30.851612903225806,24.725806451612904,27.019354838709678,119.0,4.483548387096774,84.0,551.84
2004-08-01,TanChau,10.804,105.234,9.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,191.3,30.638709677419353,24.725806451612904,26.93548387096774,116.69,5.159677419354838,83.3225806451613,521.89
2004-09-01,TanChau,10.804,105.234,10.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,207.5,31.290000000000003,24.426666666666666,27.016666666666666,115.41,3.5283333333333333,83.96666666666667,543.06
